"game_date","pitch_speed","player_name","events","home_team","away_team","inning_topbot","location_x","location_y","atBatTeam"
"2023-05-02",91.1,"Arroyo, Christian","field_out","BOS","TOR","Bot",-15.27,23.97,"BOS"
"2023-05-02",95.3,"Yoshida, Masataka","home_run","BOS","TOR","Bot",40.41,152.5,"BOS"
"2023-05-02",94.8,"Hernández, Enrique","field_out","BOS","TOR","Bot",3.73999999999999,130.22,"BOS"
"2023-05-02",95.5,"Devers, Rafael","field_out","BOS","TOR","Bot",4.95,120.08,"BOS"
"2023-05-02",95.7,"Refsnyder, Rob","single","BOS","TOR","Bot",-23.87,137.69,"BOS"
"2023-05-02",89.8,"Turner, Justin","field_out","BOS","TOR","Bot",-31.84,46.78,"BOS"
"2023-05-02",86.1,"Verdugo, Alex","double","BOS","TOR","Bot",-73.69,71.06,"BOS"
"2023-05-02",87.2,"Tapia, Raimel","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-02",90.9,"Wong, Connor","double","BOS","TOR","Bot",-116.56,103.61,"BOS"
"2023-05-02",91.5,"Arroyo, Christian","home_run","BOS","TOR","Bot",-70.44,146.95,"BOS"
"2023-05-02",95.6,"Yoshida, Masataka","field_out","BOS","TOR","Bot",26.86,47.37,"BOS"
"2023-05-02",95.7,"Hernández, Enrique","field_out","BOS","TOR","Bot",19.75,51.95,"BOS"
"2023-05-02",95.6,"Devers, Rafael","field_out","BOS","TOR","Bot",-41.36,126.8,"BOS"
"2023-05-02",94.1,"Arroyo, Christian","field_out","BOS","TOR","Bot",-24.92,30.08,"BOS"
"2023-05-02",88.4,"Yoshida, Masataka","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-02",90.3,"Refsnyder, Rob","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-02",84.1,"Turner, Justin","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-02",94.1,"Turner, Justin","double","BOS","TOR","Bot",67.98,72.8,"BOS"
"2023-05-02",90.1,"Hernández, Enrique","field_out","BOS","TOR","Bot",36.22,104.39,"BOS"
"2023-05-02",90.7,"Turner, Justin","field_out","BOS","TOR","Bot",62.24,120.66,"BOS"
"2023-05-02",84,"Verdugo, Alex","field_out","BOS","TOR","Bot",22.68,56.99,"BOS"
"2023-05-02",96.5,"Wong, Connor","home_run","BOS","TOR","Bot",-84.1,122.21,"BOS"
"2023-05-02",97.2,"Arroyo, Christian","field_out","BOS","TOR","Bot",-21.65,29.04,"BOS"
"2023-05-02",84.7,"Tapia, Raimel","field_out","BOS","TOR","Bot",8.21999999999998,143.17,"BOS"
"2023-05-02",93.2,"Devers, Rafael","field_out","BOS","TOR","Bot",15.64,13.19,"BOS"
"2023-05-02",94.1,"Verdugo, Alex","double","BOS","TOR","Bot",80.67,83.99,"BOS"
"2023-05-02",87,"Duran, Jarren","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-02",95.1,"Yoshida, Masataka","single","BOS","TOR","Bot",-40.15,88.06,"BOS"
"2023-05-02",93.1,"Wong, Connor","home_run","BOS","TOR","Bot",-66.27,125.18,"BOS"
"2023-05-02",96.4,"Hernández, Enrique","field_out","BOS","TOR","Bot",5.54000000000001,16.85,"BOS"
"2023-05-02",91.4,"Tapia, Raimel","single","BOS","TOR","Bot",-0.710000000000008,44,"BOS"
"2023-05-03",93.2,"Hernández, Enrique","field_out","BOS","TOR","Bot",-14.59,16.88,"BOS"
"2023-05-03",80.6,"Valdez, Enmanuel","single","BOS","TOR","Bot",37.52,36.18,"BOS"
"2023-05-03",93.7,"Casas, Triston","single","BOS","TOR","Bot",-31.52,79.93,"BOS"
"2023-05-03",83.7,"Duran, Jarren","hit_by_pitch","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",82.4,"Devers, Rafael","field_out","BOS","TOR","Bot",-42.91,26.83,"BOS"
"2023-05-03",92.6,"Turner, Justin","double","BOS","TOR","Bot",-20.85,118.43,"BOS"
"2023-05-03",86.1,"Yoshida, Masataka","field_error","BOS","TOR","Bot",-20.86,29.57,"BOS"
"2023-05-03",93.1,"Verdugo, Alex","field_out","BOS","TOR","Bot",-46.83,23.94,"BOS"
"2023-05-03",93.1,"Wong, Connor","field_out","BOS","TOR","Bot",-13.24,33.64,"BOS"
"2023-05-03",93.2,"Hernández, Enrique","field_out","BOS","TOR","Bot",-66.28,99.92,"BOS"
"2023-05-03",92.6,"Valdez, Enmanuel","single","BOS","TOR","Bot",-9.79000000000001,103.58,"BOS"
"2023-05-03",92.6,"Casas, Triston","single","BOS","TOR","Bot",68.48,87.05,"BOS"
"2023-05-03",86.8,"Duran, Jarren","double","BOS","TOR","Bot",-42.03,126.99,"BOS"
"2023-05-03",85.4,"Devers, Rafael","single","BOS","TOR","Bot",15.69,6.68000000000001,"BOS"
"2023-05-03",92.9,"Turner, Justin","field_out","BOS","TOR","Bot",29.9,33.64,"BOS"
"2023-05-03",81.2,"Yoshida, Masataka","field_out","BOS","TOR","Bot",19.32,136.86,"BOS"
"2023-05-03",80.7,"Verdugo, Alex","single","BOS","TOR","Bot",67.11,85.3,"BOS"
"2023-05-03",92.6,"Turner, Justin","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",92.1,"Wong, Connor","field_out","BOS","TOR","Bot",-26.95,27.03,"BOS"
"2023-05-03",92.8,"Yoshida, Masataka","double","BOS","TOR","Bot",-77.39,77.42,"BOS"
"2023-05-03",91.9,"Hernández, Enrique","field_out","BOS","TOR","Bot",-10.85,129.24,"BOS"
"2023-05-03",92.3,"Verdugo, Alex","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",93.3,"Valdez, Enmanuel","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",80.7,"Wong, Connor","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",90.7,"Casas, Triston","force_out","BOS","TOR","Bot",27.37,23.97,"BOS"
"2023-05-03",96.6,"Hernández, Enrique","single","BOS","TOR","Bot",-4.62,79.19,"BOS"
"2023-05-03",81.5,"Wong, Connor","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",92.3,"Duran, Jarren","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",93,"Hernández, Enrique","single","BOS","TOR","Bot",45.64,86.54,"BOS"
"2023-05-03",93.3,"Devers, Rafael","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",84.5,"Valdez, Enmanuel","field_out","BOS","TOR","Bot",-57.61,118.24,"BOS"
"2023-05-03",82.3,"Valdez, Enmanuel","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",97.6,"Casas, Triston","single","BOS","TOR","Bot",-25.03,81.98,"BOS"
"2023-05-03",91,"Turner, Justin","field_out","BOS","TOR","Bot",-19.34,50.42,"BOS"
"2023-05-03",93.2,"Casas, Triston","field_out","BOS","TOR","Bot",11.19,160.19,"BOS"
"2023-05-03",94.4,"Duran, Jarren","field_out","BOS","TOR","Bot",61.75,44.65,"BOS"
"2023-05-03",82.2,"Duran, Jarren","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",94.2,"Turner, Justin","single","BOS","TOR","Bot",18.16,104.08,"BOS"
"2023-05-03",90.8,"Yoshida, Masataka","field_out","BOS","TOR","Bot",27.87,35.16,"BOS"
"2023-05-03",93.7,"Yoshida, Masataka","single","BOS","TOR","Bot",-2.58,7.19,"BOS"
"2023-05-03",92.5,"Verdugo, Alex","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-03",96.6,"Devers, Rafael","field_out","BOS","TOR","Bot",-9.89,103.04,"BOS"
"2023-05-03",84.4,"Verdugo, Alex","field_out","BOS","TOR","Bot",25.34,25.5,"BOS"
"2023-05-03",82.2,"Devers, Rafael","field_out","BOS","TOR","Bot",27.87,25.5,"BOS"
"2023-05-03",94.4,"Wong, Connor","double","BOS","TOR","Bot",-46.82,41.3,"BOS"
"2023-05-04",93.2,"Turner, Justin","field_out","BOS","TOR","Bot",50.58,137.61,"BOS"
"2023-05-04",93,"Yoshida, Masataka","single","BOS","TOR","Bot",-34.65,88.05,"BOS"
"2023-05-04",83.4,"Tapia, Raimel","double","BOS","TOR","Bot",57.03,81.2,"BOS"
"2023-05-04",85.2,"McGuire, Reese","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",93.5,"Hernández, Enrique","field_out","BOS","TOR","Bot",7.45999999999999,67.04,"BOS"
"2023-05-04",90,"Valdez, Enmanuel","field_out","BOS","TOR","Bot",16.42,159.71,"BOS"
"2023-05-04",94.2,"Casas, Triston","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",82.8,"Duran, Jarren","single","BOS","TOR","Bot",-14.43,42.08,"BOS"
"2023-05-04",93.4,"Devers, Rafael","double","BOS","TOR","Bot",101.1,104.98,"BOS"
"2023-05-04",85.2,"Turner, Justin","single","BOS","TOR","Bot",36.2,92.61,"BOS"
"2023-05-04",84.7,"Yoshida, Masataka","single","BOS","TOR","Bot",33.44,62.04,"BOS"
"2023-05-04",83.5,"Tapia, Raimel","force_out","BOS","TOR","Bot",-1.75,58.19,"BOS"
"2023-05-04",83.7,"McGuire, Reese","single","BOS","TOR","Bot",-1.75,107.79,"BOS"
"2023-05-04",94.4,"Hernández, Enrique","field_out","BOS","TOR","Bot",58.76,118.17,"BOS"
"2023-05-04",84.8,"Valdez, Enmanuel","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",93.6,"Yoshida, Masataka","field_out","BOS","TOR","Bot",-31.51,51.15,"BOS"
"2023-05-04",86.8,"Tapia, Raimel","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",90.3,"Casas, Triston","single","BOS","TOR","Bot",46.73,61.74,"BOS"
"2023-05-04",83.3,"Duran, Jarren","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",92.7,"McGuire, Reese","single","BOS","TOR","Bot",47.42,46.52,"BOS"
"2023-05-04",86,"Hernández, Enrique","field_out","BOS","TOR","Bot",-28.08,45.89,"BOS"
"2023-05-04",93.1,"Devers, Rafael","field_out","BOS","TOR","Bot",-32.04,92.74,"BOS"
"2023-05-04",93.7,"Valdez, Enmanuel","field_out","BOS","TOR","Bot",14.42,44.31,"BOS"
"2023-05-04",93.7,"Turner, Justin","single","BOS","TOR","Bot",8.73,86.95,"BOS"
"2023-05-04",95.7,"Duran, Jarren","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",84,"Casas, Triston","field_out","BOS","TOR","Bot",23.55,52.63,"BOS"
"2023-05-04",84.9,"Duran, Jarren","single","BOS","TOR","Bot",57.56,124.16,"BOS"
"2023-05-04",93.4,"Casas, Triston","field_out","BOS","TOR","Bot",13.43,36.43,"BOS"
"2023-05-04",85.2,"McGuire, Reese","field_out","BOS","TOR","Bot",25.37,119.99,"BOS"
"2023-05-04",84.7,"Devers, Rafael","field_out","BOS","TOR","Bot",26.08,47.06,"BOS"
"2023-05-04",93.7,"Duran, Jarren","single","BOS","TOR","Bot",6.38000000000001,67.39,"BOS"
"2023-05-04",95.7,"Devers, Rafael","home_run","BOS","TOR","Bot",96.56,134.75,"BOS"
"2023-05-04",91.5,"Yoshida, Masataka","home_run","BOS","TOR","Bot",38.44,156.48,"BOS"
"2023-05-04",96.5,"Turner, Justin","single","BOS","TOR","Bot",-78.19,118.44,"BOS"
"2023-05-04",91.9,"Tapia, Raimel","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",87.1,"Hernández, Enrique","strikeout","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",96.1,"Yoshida, Masataka","field_out","BOS","TOR","Bot",6.21999999999998,7.77000000000001,"BOS"
"2023-05-04",95.8,"Casas, Triston","field_out","BOS","TOR","Bot",-73.86,97.97,"BOS"
"2023-05-04",85,"Turner, Justin","field_out","BOS","TOR","Bot",35.87,132.55,"BOS"
"2023-05-04",96.2,"Tapia, Raimel","walk","BOS","TOR","Bot",NA,NA,"BOS"
"2023-05-04",85.1,"Valdez, Enmanuel","field_out","BOS","TOR","Bot",67.15,133.69,"BOS"
"2023-05-04",93.4,"Devers, Rafael","single","BOS","TOR","Bot",35.74,50.6,"BOS"
"2023-05-05",93.8,"Casas, Triston","sac_fly","PHI","BOS","Top",-4.90000000000001,161.28,"BOS"
"2023-05-05",94.5,"Hernández, Enrique","single","PHI","BOS","Top",14.98,89.14,"BOS"
"2023-05-05",78.3,"Duran, Jarren","double","PHI","BOS","Top",32.34,133.98,"BOS"
"2023-05-05",94.9,"Devers, Rafael","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",81.1,"Yoshida, Masataka","field_out","PHI","BOS","Top",-9.95,41.36,"BOS"
"2023-05-05",84.5,"Tapia, Raimel","field_out","PHI","BOS","Top",-27.49,30.29,"BOS"
"2023-05-05",94.6,"Wong, Connor","field_out","PHI","BOS","Top",54.55,82.31,"BOS"
"2023-05-05",80,"Valdez, Enmanuel","field_out","PHI","BOS","Top",33.47,28.76,"BOS"
"2023-05-05",80.3,"Casas, Triston","field_out","PHI","BOS","Top",3.67999999999999,30.33,"BOS"
"2023-05-05",93.8,"Hernández, Enrique","single","PHI","BOS","Top",-47.86,96.34,"BOS"
"2023-05-05",80.7,"Duran, Jarren","force_out","PHI","BOS","Top",14.67,40.97,"BOS"
"2023-05-05",96,"Devers, Rafael","hit_by_pitch","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",83.9,"Turner, Justin","field_out","PHI","BOS","Top",-12.76,26.21,"BOS"
"2023-05-05",95.7,"Yoshida, Masataka","single","PHI","BOS","Top",48.71,73.04,"BOS"
"2023-05-05",95,"Tapia, Raimel","single","PHI","BOS","Top",-5.87,3.65000000000001,"BOS"
"2023-05-05",96.9,"Wong, Connor","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",96,"Valdez, Enmanuel","single","PHI","BOS","Top",16.7,90.35,"BOS"
"2023-05-05",96.6,"Casas, Triston","field_out","PHI","BOS","Top",22.5,62.5,"BOS"
"2023-05-05",95.4,"Hernández, Enrique","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",81.6,"Turner, Justin","field_out","PHI","BOS","Top",-21.9,34.87,"BOS"
"2023-05-05",85.6,"Duran, Jarren","field_out","PHI","BOS","Top",-41.09,75.28,"BOS"
"2023-05-05",76.3,"Yoshida, Masataka","hit_by_pitch","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",80.6,"Tapia, Raimel","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",96.8,"Devers, Rafael","single","PHI","BOS","Top",61.02,106.08,"BOS"
"2023-05-05",83.3,"Tapia, Raimel","field_out","PHI","BOS","Top",-0.269999999999996,6.57000000000002,"BOS"
"2023-05-05",87.7,"Wong, Connor","field_out","PHI","BOS","Top",28.29,33.97,"BOS"
"2023-05-05",80.1,"Arroyo, Christian","field_out","PHI","BOS","Top",-22.92,33.34,"BOS"
"2023-05-05",89.2,"Devers, Rafael","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",85.2,"Turner, Justin","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",87.8,"Casas, Triston","walk","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",94.8,"Wong, Connor","field_out","PHI","BOS","Top",-74.73,88.31,"BOS"
"2023-05-05",74,"Hernández, Enrique","field_out","PHI","BOS","Top",-11.79,108.55,"BOS"
"2023-05-05",81.4,"Yoshida, Masataka","field_out","PHI","BOS","Top",28.21,32.29,"BOS"
"2023-05-05",87.4,"Turner, Justin","field_out","PHI","BOS","Top",-17.33,18.07,"BOS"
"2023-05-05",88.3,"Duran, Jarren","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-05",82.1,"Valdez, Enmanuel","single","PHI","BOS","Top",53.28,65.91,"BOS"
"2023-05-05",88.3,"Yoshida, Masataka","field_out","PHI","BOS","Top",-1.58,53.7,"BOS"
"2023-05-05",97.2,"Tapia, Raimel","field_error","PHI","BOS","Top",-47.42,124.46,"BOS"
"2023-05-06",90.4,"McGuire, Reese","single","PHI","BOS","Top",-43.53,80.72,"BOS"
"2023-05-06",91.1,"Tapia, Raimel","single","PHI","BOS","Top",-37.52,93.17,"BOS"
"2023-05-06",76.4,"Arroyo, Christian","single","PHI","BOS","Top",-75.52,93.24,"BOS"
"2023-05-06",83.4,"Duran, Jarren","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",85,"Hernández, Enrique","field_out","PHI","BOS","Top",-20.76,37.69,"BOS"
"2023-05-06",91.9,"Devers, Rafael","double","PHI","BOS","Top",-53.47,142.88,"BOS"
"2023-05-06",89.9,"Turner, Justin","walk","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",90.3,"Verdugo, Alex","double","PHI","BOS","Top",84.39,99.27,"BOS"
"2023-05-06",91.8,"Refsnyder, Rob","single","PHI","BOS","Top",-54.45,87,"BOS"
"2023-05-06",91.5,"McGuire, Reese","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",91.1,"Tapia, Raimel","field_out","PHI","BOS","Top",9.10000000000001,35.68,"BOS"
"2023-05-06",90.6,"Arroyo, Christian","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",90.3,"Duran, Jarren","field_out","PHI","BOS","Top",-51.75,25.47,"BOS"
"2023-05-06",90.5,"Hernández, Enrique","field_out","PHI","BOS","Top",-10.89,53.23,"BOS"
"2023-05-06",93.5,"Verdugo, Alex","field_out","PHI","BOS","Top",16.04,99.41,"BOS"
"2023-05-06",83.5,"Devers, Rafael","field_out","PHI","BOS","Top",68.18,103.47,"BOS"
"2023-05-06",88.1,"Refsnyder, Rob","double","PHI","BOS","Top",-83.24,78.91,"BOS"
"2023-05-06",94.6,"Devers, Rafael","single","PHI","BOS","Top",-45.2,93.1,"BOS"
"2023-05-06",87.8,"Turner, Justin","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",94.9,"Turner, Justin","field_out","PHI","BOS","Top",-12.13,27.51,"BOS"
"2023-05-06",90.5,"Turner, Justin","field_out","PHI","BOS","Top",43.94,97.29,"BOS"
"2023-05-06",94.9,"McGuire, Reese","walk","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",90.8,"Verdugo, Alex","field_out","PHI","BOS","Top",-38.5,115.54,"BOS"
"2023-05-06",89.1,"Refsnyder, Rob","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",86.6,"Duran, Jarren","field_out","PHI","BOS","Top",-32.04,63.97,"BOS"
"2023-05-06",81,"Verdugo, Alex","walk","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",82.7,"Tapia, Raimel","field_out","PHI","BOS","Top",-77.79,75.71,"BOS"
"2023-05-06",88.2,"Hernández, Enrique","field_out","PHI","BOS","Top",56.78,45.09,"BOS"
"2023-05-06",99,"Arroyo, Christian","field_out","PHI","BOS","Top",-18.2,32.78,"BOS"
"2023-05-06",91.2,"Duran, Jarren","hit_by_pitch","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",87.5,"Tapia, Raimel","walk","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",97.9,"Hernández, Enrique","field_out","PHI","BOS","Top",9.82000000000001,123.96,"BOS"
"2023-05-06",90.7,"Refsnyder, Rob","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",93.7,"Arroyo, Christian","double","PHI","BOS","Top",-39.05,149.49,"BOS"
"2023-05-06",98.3,"Devers, Rafael","single","PHI","BOS","Top",-36,109.96,"BOS"
"2023-05-06",81.1,"Refsnyder, Rob","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",87.9,"Devers, Rafael","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-06",94.5,"Duran, Jarren","field_out","PHI","BOS","Top",-50.65,74.93,"BOS"
"2023-05-06",98.3,"Turner, Justin","field_out","PHI","BOS","Top",-0.680000000000007,134.27,"BOS"
"2023-05-07",88.4,"Verdugo, Alex","field_out","PHI","BOS","Top",21.13,137.98,"BOS"
"2023-05-07",93.7,"Wong, Connor","field_out","PHI","BOS","Top",14.36,60.56,"BOS"
"2023-05-07",93.1,"Hernández, Enrique","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",88.5,"Valdez, Enmanuel","field_out","PHI","BOS","Top",19.75,43.01,"BOS"
"2023-05-07",93.4,"Casas, Triston","home_run","PHI","BOS","Top",5.24999999999999,167.62,"BOS"
"2023-05-07",87.9,"Duran, Jarren","field_out","PHI","BOS","Top",1.45999999999999,54.72,"BOS"
"2023-05-07",88.2,"Devers, Rafael","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",88.6,"Tapia, Raimel","single","PHI","BOS","Top",59.52,100.13,"BOS"
"2023-05-07",93.9,"Yoshida, Masataka","field_out","PHI","BOS","Top",-15.2,72.8,"BOS"
"2023-05-07",93.3,"Verdugo, Alex","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",88.6,"Wong, Connor","field_out","PHI","BOS","Top",-19.87,30.8,"BOS"
"2023-05-07",93.8,"Hernández, Enrique","field_out","PHI","BOS","Top",-39.47,37.54,"BOS"
"2023-05-07",88.5,"Valdez, Enmanuel","field_out","PHI","BOS","Top",26.54,40.35,"BOS"
"2023-05-07",89.2,"Casas, Triston","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",82.9,"Tapia, Raimel","field_out","PHI","BOS","Top",-9.2,44.54,"BOS"
"2023-05-07",90,"Duran, Jarren","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",93.9,"Yoshida, Masataka","field_out","PHI","BOS","Top",2.48,17.05,"BOS"
"2023-05-07",92.8,"Verdugo, Alex","field_out","PHI","BOS","Top",29.91,30.8,"BOS"
"2023-05-07",89.1,"Devers, Rafael","field_out","PHI","BOS","Top",24.32,45.56,"BOS"
"2023-05-07",93.2,"Wong, Connor","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",84,"Hernández, Enrique","double","PHI","BOS","Top",-85.76,82.8,"BOS"
"2023-05-07",94,"Tapia, Raimel","field_out","PHI","BOS","Top",-23.43,114.78,"BOS"
"2023-05-07",99,"Duran, Jarren","field_out","PHI","BOS","Top",31.44,34.87,"BOS"
"2023-05-07",95.2,"Dalbec, Bobby","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",98.5,"Devers, Rafael","field_out","PHI","BOS","Top",22.13,19.53,"BOS"
"2023-05-07",89.7,"Yoshida, Masataka","single","PHI","BOS","Top",-60.68,96.81,"BOS"
"2023-05-07",96.2,"Turner, Justin","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",92.9,"Tapia, Raimel","field_out","PHI","BOS","Top",-56.97,60.64,"BOS"
"2023-05-07",89.2,"Verdugo, Alex","strikeout","PHI","BOS","Top",NA,NA,"BOS"
"2023-05-07",96.1,"Yoshida, Masataka","single","PHI","BOS","Top",64.92,90.47,"BOS"
"2023-05-09",92.8,"Hernández, Enrique","field_out","ATL","BOS","Top",-21.24,42.56,"BOS"
"2023-05-09",82.6,"Duran, Jarren","field_out","ATL","BOS","Top",26.94,23.17,"BOS"
"2023-05-09",94.6,"Devers, Rafael","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",93.4,"Turner, Justin","home_run","ATL","BOS","Top",56.68,146.47,"BOS"
"2023-05-09",94.4,"Yoshida, Masataka","field_out","ATL","BOS","Top",-14.57,41.35,"BOS"
"2023-05-09",82.6,"Verdugo, Alex","single","ATL","BOS","Top",20.32,131.56,"BOS"
"2023-05-09",82.3,"McGuire, Reese","field_out","ATL","BOS","Top",29.06,46.19,"BOS"
"2023-05-09",87.8,"Valdez, Enmanuel","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",94.4,"Hernández, Enrique","walk","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",96.1,"Duran, Jarren","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",96.1,"Devers, Rafael","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",83.1,"Turner, Justin","sac_fly","ATL","BOS","Top",69.71,94.21,"BOS"
"2023-05-09",82.6,"Yoshida, Masataka","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",94.1,"Verdugo, Alex","double","ATL","BOS","Top",-50.93,125.29,"BOS"
"2023-05-09",83.9,"McGuire, Reese","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",87.9,"Valdez, Enmanuel","single","ATL","BOS","Top",10.27,55.89,"BOS"
"2023-05-09",95.4,"Casas, Triston","walk","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",84,"Hernández, Enrique","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",87.8,"Dalbec, Bobby","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",89.2,"Hernández, Enrique","single","ATL","BOS","Top",-63.66,79.53,"BOS"
"2023-05-09",95.6,"Duran, Jarren","single","ATL","BOS","Top",-50.56,113.8,"BOS"
"2023-05-09",86.7,"Devers, Rafael","field_out","ATL","BOS","Top",11.49,15.29,"BOS"
"2023-05-09",86.5,"Verdugo, Alex","field_out","ATL","BOS","Top",10.81,21.06,"BOS"
"2023-05-09",89.6,"Duran, Jarren","force_out","ATL","BOS","Top",12.09,47.41,"BOS"
"2023-05-09",95.9,"Devers, Rafael","walk","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",96.5,"Turner, Justin","field_out","ATL","BOS","Top",65.69,96.48,"BOS"
"2023-05-09",78.9,"Yoshida, Masataka","field_out","ATL","BOS","Top",18.81,55.28,"BOS"
"2023-05-09",93,"McGuire, Reese","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",78.1,"Verdugo, Alex","single","ATL","BOS","Top",-56.72,59.2,"BOS"
"2023-05-09",97.5,"Yoshida, Masataka","field_out","ATL","BOS","Top",-14.45,31.53,"BOS"
"2023-05-09",94.5,"Valdez, Enmanuel","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",88.3,"Turner, Justin","double","ATL","BOS","Top",-29.85,146.81,"BOS"
"2023-05-09",78.7,"McGuire, Reese","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",93.6,"Casas, Triston","walk","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",95.9,"Verdugo, Alex","field_out","ATL","BOS","Top",4.20999999999999,11.05,"BOS"
"2023-05-09",89.7,"Refsnyder, Rob","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-09",88.5,"Yoshida, Masataka","field_out","ATL","BOS","Top",-10.46,45.44,"BOS"
"2023-05-10",80.1,"Wong, Connor","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-10",83.9,"Valdez, Enmanuel","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-10",88.7,"Casas, Triston","field_out","ATL","BOS","Top",31.9,47.81,"BOS"
"2023-05-10",92.1,"Wong, Connor","field_out","ATL","BOS","Top",-22.03,28.42,"BOS"
"2023-05-10",79.7,"Duran, Jarren","single","ATL","BOS","Top",-12.66,92.98,"BOS"
"2023-05-10",93.6,"Casas, Triston","strikeout","ATL","BOS","Top",NA,NA,"BOS"
"2023-05-10",80.2,"Hernández, Enrique","single","ATL","BOS","Top",-43.24,89.02,"BOS"
"2023-05-10",90.2,"Tapia, Raimel","strikeout","ATL","BOS","Top",NA,NA,"BOS"
